"REF_DATE","GEO","DGUID","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2002-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1157298","","","","0"
"2003-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1158369","","","","0"
"2003-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1160863","","","","0"
"2003-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1163596","","","","0"
"2003-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1165530","","","","0"
"2004-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1167656","","","","0"
"2004-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1170347","","","","0"
"2004-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1173238","","","","0"
"2004-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1174675","","","","0"
"2005-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1176051","","","","0"
"2005-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1177285","","","","0"
"2005-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1178264","","","","0"
"2005-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1179086","","","","0"
"2006-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1179920","","","","0"
"2006-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1181635","","","","0"
"2006-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1183562","","","","0"
"2006-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1183981","","","","0"
"2007-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1184503","","","","0"
"2007-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1186430","","","","0"
"2007-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1189451","","","","0"
"2007-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1191690","","","","0"
"2008-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1193408","","","","0"
"2008-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1194662","","","","0"
"2008-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1197775","","","","0"
"2008-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1199548","","","","0"
"2009-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1201702","","","","0"
"2009-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1204014","","","","0"
"2009-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1208556","","","","0"
"2009-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1211875","","","","0"
"2010-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1213933","","","","0"
"2010-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1216610","","","","0"
"2010-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1220780","","","","0"
"2010-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1224662","","","","0"
"2011-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1227212","","","","0"
"2011-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1229063","","","","0"
"2011-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1233649","","","","0"
"2011-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1238019","","","","0"
"2012-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1242141","","","","0"
"2012-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1245692","","","","0"
"2012-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1249975","","","","0"
"2012-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1254178","","","","0"
"2013-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1257940","","","","0"
"2013-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1260834","","","","0"
"2013-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1264620","","","","0"
"2013-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1268428","","","","0"
"2014-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1271562","","","","0"
"2014-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1274407","","","","0"
"2014-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1279014","","","","0"
"2014-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1283366","","","","0"
"2015-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1286453","","","","0"
"2015-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1288094","","","","0"
"2015-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1292227","","","","0"
"2015-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1297329","","","","0"
"2016-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1302544","","","","0"
"2016-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1307689","","","","0"
"2016-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1314139","","","","0"
"2016-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1319911","","","","0"
"2017-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1324129","","","","0"
"2017-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1328412","","","","0"
"2017-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1334790","","","","0"
"2017-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1340565","","","","0"
"2018-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1344418","","","","0"
"2018-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1347055","","","","0"
"2018-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1352825","","","","0"
"2018-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1357968","","","","0"
"2019-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1361820","","","","0"
"2019-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1364667","","","","0"
"2019-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1369954","","","","0"
"2019-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1374081","","","","0"
"2020-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1377578","","","","0"
"2020-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1379735","","","","0"
"2020-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1380648","","","","0"
"2020-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1380447","","","","0"
"2021-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1381459","","","","0"
"2021-04","Manitoba","2016A000246","Persons","249","units","0","v13","8","1383638","","","","0"
"2021-07","Manitoba","2016A000246","Persons","249","units","0","v13","8","1383765","","","","0"
"2021-10","Manitoba","2016A000246","Persons","249","units","0","v13","8","1386333","","","","0"
"2022-01","Manitoba","2016A000246","Persons","249","units","0","v13","8","1390249","","","","0"
"1990-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1011429","","","","0"
"1990-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1009952","","","","0"
"1990-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007727","","","","0"
"1990-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1004214","","","","0"
"1991-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002651","","","","0"
"1991-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002876","","","","0"
"1991-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002713","","","","0"
"1991-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1000942","","","","0"
"1992-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1001136","","","","0"
"1992-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002831","","","","0"
"1992-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1003995","","","","0"
"1992-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002960","","","","0"
"1993-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1003443","","","","0"
"1993-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1005037","","","","0"
"1993-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1006900","","","","0"
"1993-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007016","","","","0"
"1994-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007554","","","","0"
"1994-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1008540","","","","0"
"1994-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1009575","","","","0"
"1994-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1010784","","","","0"
"1995-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1011784","","","","0"
"1995-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1012795","","","","0"
"1995-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1014187","","","","0"
"1995-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1015349","","","","0"
"1996-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1016198","","","","0"
"1996-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017872","","","","0"
"1996-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1018945","","","","0"
"1996-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1019408","","","","0"
"1997-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1018326","","","","0"
"1997-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017683","","","","0"
"1997-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017902","","","","0"
"1997-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017426","","","","0"
"1998-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017504","","","","0"
"1998-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017105","","","","0"
"1998-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017332","","","","0"
"1998-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017748","","","","0"
"1999-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1016883","","","","0"
"1999-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1015716","","","","0"
"1999-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1014524","","","","0"
"1999-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1012582","","","","0"
"2000-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1011141","","","","0"
"2000-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1009177","","","","0"
"2000-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007565","","","","0"
"2000-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1006027","","","","0"
"2001-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1003469","","","","0"
"2001-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1001643","","","","0"
"2001-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1000239","","","","0"
"2001-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","999175","","","","0"
"2002-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","998681","","","","0"
"2002-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","997740","","","","0"
"2002-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996807","","","","0"
"2002-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996279","","","","0"
"2003-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996241","","","","0"
"2003-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","995748","","","","0"
"2003-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996386","","","","0"
"2003-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996555","","","","0"
"2004-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996558","","","","0"
"2004-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","997080","","","","0"
"2004-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","997283","","","","0"
"2004-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","996993","","","","0"
"2005-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","995900","","","","0"
"2005-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","994892","","","","0"
"2005-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","993500","","","","0"
"2005-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","993288","","","","0"
"2006-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","992237","","","","0"
"2006-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","991228","","","","0"
"2006-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","992314","","","","0"
"2006-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","993361","","","","0"
"2007-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","995174","","","","0"
"2007-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","997550","","","","0"
"2007-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1002086","","","","0"
"2007-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1007323","","","","0"
"2008-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1010304","","","","0"
"2008-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1013478","","","","0"
"2008-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1017404","","","","0"
"2008-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1022553","","","","0"
"2009-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1025993","","","","0"
"2009-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1029901","","","","0"
"2009-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1034819","","","","0"
"2009-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1039554","","","","0"
"2010-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1042952","","","","0"
"2010-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1046799","","","","0"
"2010-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1051443","","","","0"
"2010-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1056115","","","","0"
"2011-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1058963","","","","0"
"2011-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1061484","","","","0"
"2011-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1066026","","","","0"
"2011-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1070687","","","","0"
"2012-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1074265","","","","0"
"2012-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1077892","","","","0"
"2012-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1083755","","","","0"
"2012-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1088959","","","","0"
"2013-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1091547","","","","0"
"2013-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1094390","","","","0"
"2013-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1099736","","","","0"
"2013-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1103730","","","","0"
"2014-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1106374","","","","0"
"2014-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1109631","","","","0"
"2014-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1112979","","","","0"
"2014-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1116203","","","","0"
"2015-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1118181","","","","0"
"2015-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1118806","","","","0"
"2015-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1120967","","","","0"
"2015-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1124919","","","","0"
"2016-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1127773","","","","0"
"2016-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1131147","","","","0"
"2016-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1135987","","","","0"
"2016-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1140690","","","","0"
"2017-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1143313","","","","0"
"2017-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1146218","","","","0"
"2017-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1150331","","","","0"
"2017-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1154755","","","","0"
"2018-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1156659","","","","0"
"2018-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1158451","","","","0"
"2018-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1161767","","","","0"
"2018-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1165929","","","","0"
"2019-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1168447","","","","0"
"2019-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1169397","","","","0"
"2019-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1172479","","","","0"
"2019-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1176427","","","","0"
"2020-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1179355","","","","0"
"2020-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1179939","","","","0"
"2020-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1179300","","","","0"
"2020-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1178164","","","","0"
"2021-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1178971","","","","0"
"2021-04","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1180314","","","","0"
"2021-07","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1179844","","","","0"
"2021-10","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1180867","","","","0"
"2022-01","Saskatchewan","2016A000247","Persons","249","units","0","v14","9","1183269","","","","0"
"1990-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2520056","","","","0"
"1990-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2532621","","","","0"
"1990-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2547788","","","","0"
"1990-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2563142","","","","0"
"1991-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2572947","","","","0"
"1991-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2580625","","","","0"
"1991-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2592306","","","","0"
"1991-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2604031","","","","0"
"1992-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2611786","","","","0"
"1992-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2620771","","","","0"
"1992-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2632672","","","","0"
"1992-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2643421","","","","0"
"1993-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2650886","","","","0"
"1993-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2658293","","","","0"
"1993-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2667292","","","","0"
"1993-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2678623","","","","0"
"1994-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2683346","","","","0"
"1994-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2691443","","","","0"
"1994-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2700606","","","","0"
"1994-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2709011","","","","0"
"1995-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2715701","","","","0"
"1995-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2724946","","","","0"
"1995-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2734519","","","","0"
"1995-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2745255","","","","0"
"1996-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2753463","","","","0"
"1996-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2762903","","","","0"
"1996-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2775133","","","","0"
"1996-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2789691","","","","0"
"1997-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2799561","","","","0"
"1997-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2813157","","","","0"
"1997-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2829848","","","","0"
"1997-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2847526","","","","0"
"1998-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2859305","","","","0"
"1998-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2876753","","","","0"
"1998-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2899066","","","","0"
"1998-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2915781","","","","0"
"1999-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2926079","","","","0"
"1999-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2937393","","","","0"
"1999-07","Alberta","2016A000248","Persons","249","units","0","v15","10","2952692","","","","0"
"1999-10","Alberta","2016A000248","Persons","249","units","0","v15","10","2966682","","","","0"
"2000-01","Alberta","2016A000248","Persons","249","units","0","v15","10","2974517","","","","0"
"2000-04","Alberta","2016A000248","Persons","249","units","0","v15","10","2988465","","","","0"
"2000-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3004198","","","","0"
"2000-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3016947","","","","0"
"2001-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3027941","","","","0"
"2001-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3041238","","","","0"
"2001-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3058108","","","","0"
"2001-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3078336","","","","0"
"2002-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3092107","","","","0"
"2002-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3108360","","","","0"
"2002-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3128429","","","","0"
"2002-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3144926","","","","0"
"2003-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3155103","","","","0"
"2003-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3169049","","","","0"
"2003-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3183065","","","","0"
"2003-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3197858","","","","0"
"2004-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3209372","","","","0"
"2004-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3223490","","","","0"
"2004-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3238668","","","","0"
"2004-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3260590","","","","0"
"2005-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3276797","","","","0"
"2005-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3296271","","","","0"
"2005-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3321768","","","","0"
"2005-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3346754","","","","0"
"2006-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3371823","","","","0"
"2006-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3396802","","","","0"
"2006-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3421434","","","","0"
"2006-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3453944","","","","0"
"2007-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3472771","","","","0"
"2007-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3490842","","","","0"
"2007-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3514147","","","","0"
"2007-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3533413","","","","0"
"2008-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3548796","","","","0"
"2008-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3567458","","","","0"
"2008-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3595856","","","","0"
"2008-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3619292","","","","0"
"2009-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3638482","","","","0"
"2009-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3659228","","","","0"
"2009-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3678996","","","","0"
"2009-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3694303","","","","0"
"2010-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3702266","","","","0"
"2010-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3714974","","","","0"
"2010-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3732082","","","","0"
"2010-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3747226","","","","0"
"2011-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3754424","","","","0"
"2011-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3768773","","","","0"
"2011-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3789030","","","","0"
"2011-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3807726","","","","0"
"2012-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3825072","","","","0"
"2012-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3847722","","","","0"
"2012-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3874548","","","","0"
"2012-10","Alberta","2016A000248","Persons","249","units","0","v15","10","3900333","","","","0"
"2013-01","Alberta","2016A000248","Persons","249","units","0","v15","10","3920499","","","","0"
"2013-04","Alberta","2016A000248","Persons","249","units","0","v15","10","3946798","","","","0"
"2013-07","Alberta","2016A000248","Persons","249","units","0","v15","10","3981011","","","","0"
"2013-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4010903","","","","0"
"2014-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4029951","","","","0"
"2014-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4054280","","","","0"
"2014-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4083648","","","","0"
"2014-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4106056","","","","0"
"2015-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4116047","","","","0"
"2015-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4128300","","","","0"
"2015-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4144491","","","","0"
"2015-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4159519","","","","0"
"2016-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4169830","","","","0"
"2016-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4181765","","","","0"
"2016-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4196061","","","","0"
"2016-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4208958","","","","0"
"2017-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4217855","","","","0"
"2017-04","Alberta","2016A000248","Persons","249","units","0","v15","10","4227969","","","","0"
"2017-07","Alberta","2016A000248","Persons","249","units","0","v15","10","4241100","","","","0"
"2017-10","Alberta","2016A000248","Persons","249","units","0","v15","10","4258195","","","","0"
"2018-01","Alberta","2016A000248","Persons","249","units","0","v15","10","4268853","","","","0"
